0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.40986981987953186, 0.19381362199783325]","[0.40312397480010986, 0.17180830240249634]","[0.4022957980632782, 0.17146740853786469]","[0.4011799097061157, 0.1710972785949707]","[0.39937305450439453, 0.17153847217559814]","[0.3959466516971588, 0.17105866968631744]","[0.3923324942588806, 0.17068853974342346]","[0.38453713059425354, 0.1803964227437973]","[0.3757961392402649, 0.18120822310447693]","[0.4058680236339569, 0.21708038449287415]","[0.4015141725540161, 0.21698333323001862]","[0.3908054232597351, 0.30961674451828003]","[0.3288659453392029, 0.3098551034927368]","[0.3645705282688141, 0.4563010334968567]","[0.3036114275455475, 0.4774487614631653]","[0.3962548077106476, 0.5196918845176697]","[0.3968609571456909, 0.4827667772769928]","[0.40461549162864685, 0.5414265990257263]","[0.4177667796611786, 0.4870205819606781]","[0.41268226504325867, 0.5212833881378174]","[0.42350637912750244, 0.45703208446502686]","[0.4079098403453827, 0.5156985521316528]","[0.4169873595237732, 0.4556672275066376]","[0.3700447678565979, 0.6123532056808472]","[0.33308660984039307, 0.6184540390968323]","[0.4224967062473297, 0.8150479793548584]","[0.37200576066970825, 0.8498044013977051]","[0.32349711656570435, 0.8875603675842285]","[0.3165488839149475, 0.9959348440170288]","[0.3041726350784302, 0.7781248092651367]","[0.30226337909698486, 1.0033786296844482]","[0.3172522485256195, 0.903039276599884]","[0.3443542420864105, 1.0768437385559082]"
"[0.41084596514701843, 0.19435934722423553]","[0.4041179418563843, 0.1724362075328827]","[0.403232604265213, 0.17211048305034637]","[0.4020097851753235, 0.1717435121536255]","[0.4005514085292816, 0.17193996906280518]","[0.39716312289237976, 0.17134544253349304]","[0.3936765789985657, 0.1709262877702713]","[0.38496071100234985, 0.18128171563148499]","[0.3773358464241028, 0.1812448650598526]","[0.40662330389022827, 0.2177117019891739]","[0.4024563729763031, 0.21723346412181854]","[0.38915160298347473, 0.31257182359695435]","[0.3336791396141052, 0.31197237968444824]","[0.36717090010643005, 0.4533957242965698]","[0.31805649399757385, 0.4773195683956146]","[0.39915895462036133, 0.5085065960884094]","[0.4077160954475403, 0.4560008645057678]","[0.4038752317428589, 0.5223682522773743]","[0.42889589071273804, 0.4457169473171234]","[0.4077897071838379, 0.5147423148155212]","[0.4307703971862793, 0.42433667182922363]","[0.4064561724662781, 0.4989006221294403]","[0.42456504702568054, 0.4251376986503601]","[0.37186089158058167, 0.6169847249984741]","[0.33134925365448, 0.6206912994384766]","[0.44040384888648987, 0.8107136487960815]","[0.3517632484436035, 0.8518224954605103]","[0.3198949992656708, 0.7817505598068237]","[0.29201239347457886, 0.98786860704422]","[0.305181086063385, 0.7397993803024292]","[0.2759745717048645, 0.9971106648445129]","[0.3029661476612091, 0.8560906648635864]","[0.31704702973365784, 1.0664747953414917]"
"[0.4114897847175598, 0.19379271566867828]","[0.4044317305088043, 0.17184065282344818]","[0.40340355038642883, 0.1714145541191101]","[0.40205812454223633, 0.17097990214824677]","[0.4010573625564575, 0.1714051514863968]","[0.3977680206298828, 0.1707758605480194]","[0.3943857252597809, 0.17034682631492615]","[0.38496431708335876, 0.1803501546382904]","[0.3780653178691864, 0.1805388629436493]","[0.4070143699645996, 0.21711984276771545]","[0.4029877483844757, 0.21660971641540527]","[0.38387542963027954, 0.3105315566062927]","[0.3377001881599426, 0.31013810634613037]","[0.3686523735523224, 0.44814828038215637]","[0.32993757724761963, 0.4763641953468323]","[0.40068021416664124, 0.45994940400123596]","[0.40824973583221436, 0.42222994565963745]","[0.41701215505599976, 0.44806185364723206]","[0.42873334884643555, 0.4077907204627991]","[0.41641178727149963, 0.44477200508117676]","[0.42951691150665283, 0.3930792808532715]","[0.4137355387210846, 0.42615267634391785]","[0.4239361882209778, 0.39487993717193604]","[0.3715686500072479, 0.6149680018424988]","[0.3301166594028473, 0.6179395914077759]","[0.4471110701560974, 0.7971510291099548]","[0.3303651511669159, 0.8509501218795776]","[0.33234575390815735, 0.7885753512382507]","[0.26180753111839294, 0.9843809008598328]","[0.31493180990219116, 0.7524384260177612]","[0.24669112265110016, 0.9924103021621704]","[0.3046247661113739, 0.8630415201187134]","[0.2777547836303711, 1.077701449394226]"
"[0.41141045093536377, 0.19266895949840546]","[0.40440940856933594, 0.17043523490428925]","[0.4033477008342743, 0.16983452439308167]","[0.4019559621810913, 0.16932523250579834]","[0.4009975492954254, 0.16990768909454346]","[0.39773765206336975, 0.1690836250782013]","[0.39440739154815674, 0.16864195466041565]","[0.3849487602710724, 0.17892879247665405]","[0.37828630208969116, 0.17938657104969025]","[0.4069788157939911, 0.21593929827213287]","[0.40290695428848267, 0.21516120433807373]","[0.3779461979866028, 0.3034977614879608]","[0.3424118459224701, 0.30624061822891235]","[0.3693655729293823, 0.43993064761161804]","[0.3363795578479767, 0.4702718257904053]","[0.40895286202430725, 0.4011436104774475]","[0.41017967462539673, 0.4011296331882477]","[0.4302503168582916, 0.3836274743080139]","[0.4300716519355774, 0.38615649938583374]","[0.4288715124130249, 0.37119343876838684]","[0.4297725260257721, 0.3700975477695465]","[0.4206147789955139, 0.3715873956680298]","[0.42407819628715515, 0.3715699017047882]","[0.37143900990486145, 0.6123295426368713]","[0.33165451884269714, 0.6159094572067261]","[0.453978031873703, 0.7748719453811646]","[0.3115260899066925, 0.8447423577308655]","[0.3392636477947235, 0.830521821975708]","[0.24234260618686676, 0.9832284450531006]","[0.3187310993671417, 0.8258909583091736]","[0.22699061036109924, 0.9864601492881775]","[0.34147971868515015, 0.9333907961845398]","[0.2583952248096466, 1.0706884860992432]"
"[0.4113754332065582, 0.1883990317583084]","[0.40436187386512756, 0.1657215654850006]","[0.4033055901527405, 0.16498343646526337]","[0.4019273519515991, 0.16436491906642914]","[0.40107452869415283, 0.16493098437786102]","[0.3979880213737488, 0.16384807229042053]","[0.39485207200050354, 0.16313616931438446]","[0.3850931227207184, 0.1732901781797409]","[0.37894919514656067, 0.17399954795837402]","[0.40693503618240356, 0.21012647449970245]","[0.40294820070266724, 0.2086305469274521]","[0.3775846064090729, 0.2888638973236084]","[0.3442930281162262, 0.2960748076438904]","[0.3765074610710144, 0.41443055868148804]","[0.34470272064208984, 0.4651084840297699]","[0.4146563708782196, 0.36383646726608276]","[0.41061562299728394, 0.3745313584804535]","[0.42886295914649963, 0.3589939773082733]","[0.4270670711994171, 0.3578559458255768]","[0.4279429614543915, 0.34231048822402954]","[0.4262344241142273, 0.34178003668785095]","[0.4218587875366211, 0.3444260358810425]","[0.42134010791778564, 0.34505507349967957]","[0.37487488985061646, 0.6105495095252991]","[0.332096129655838, 0.614554226398468]","[0.46305614709854126, 0.7591933012008667]","[0.29254963994026184, 0.8438818454742432]","[0.3608493506908417, 0.8698508143424988]","[0.22230054438114166, 0.9762877225875854]","[0.3421814739704132, 0.877105712890625]","[0.20883390307426453, 0.9789472818374634]","[0.37610799074172974, 0.9713823199272156]","[0.22387050092220306, 1.024939775466919]"
"[0.4113323986530304, 0.17762582004070282]","[0.4041184186935425, 0.15582230687141418]","[0.403006374835968, 0.1552431732416153]","[0.4015864133834839, 0.15472586452960968]","[0.4010552167892456, 0.15499570965766907]","[0.39796796441078186, 0.15403799712657928]","[0.39487117528915405, 0.15331430733203888]","[0.3850651979446411, 0.1652967631816864]","[0.37914031744003296, 0.16607944667339325]","[0.40690314769744873, 0.19882641732692719]","[0.4030097424983978, 0.19799545407295227]","[0.3768458068370819, 0.2829952538013458]","[0.34682121872901917, 0.2906590700149536]","[0.3765227198600769, 0.4139212369918823]","[0.34674400091171265, 0.45925578474998474]","[0.4096722900867462, 0.3788706064224243]","[0.41102835536003113, 0.3580515682697296]","[0.4235803186893463, 0.3916860520839691]","[0.4259565770626068, 0.3386684060096741]","[0.42060908675193787, 0.38535937666893005]","[0.4244784116744995, 0.3257211148738861]","[0.41329044103622437, 0.3834801912307739]","[0.41995975375175476, 0.32979708909988403]","[0.3800799250602722, 0.6069970726966858]","[0.33269649744033813, 0.6138304471969604]","[0.46834608912467957, 0.7523893117904663]","[0.2762387990951538, 0.8279415965080261]","[0.3845342695713043, 0.9083861112594604]","[0.20848841965198517, 0.9446471333503723]","[0.3621044456958771, 0.9242733716964722]","[0.19534263014793396, 0.950698971748352]","[0.4084392488002777, 0.9918369054794312]","[0.20817942917346954, 1.002526044845581]"
"[0.4115721583366394, 0.1738409399986267]","[0.4044148623943329, 0.15171991288661957]","[0.40324825048446655, 0.15118834376335144]","[0.40178224444389343, 0.1507246494293213]","[0.4017273485660553, 0.1508188396692276]","[0.39892783761024475, 0.14977453649044037]","[0.39606237411499023, 0.1489163488149643]","[0.38522952795028687, 0.16032253205776215]","[0.38009610772132874, 0.16056686639785767]","[0.40688034892082214, 0.1953900307416916]","[0.4030948579311371, 0.1950906664133072]","[0.37578052282333374, 0.2757611572742462]","[0.35041114687919617, 0.28360551595687866]","[0.3752463757991791, 0.40172186493873596]","[0.3495120704174042, 0.4452877938747406]","[0.40883153676986694, 0.36843448877334595]","[0.41081517934799194, 0.34761470556259155]","[0.42246606945991516, 0.3670150339603424]","[0.42498236894607544, 0.3257347345352173]","[0.4198515713214874, 0.3571714162826538]","[0.42272064089775085, 0.31566059589385986]","[0.4119982421398163, 0.34431353211402893]","[0.41833192110061646, 0.32023540139198303]","[0.38557735085487366, 0.6007201075553894]","[0.3342221975326538, 0.606677234172821]","[0.47187700867652893, 0.7465732097625732]","[0.2737298905849457, 0.8053511381149292]","[0.41411489248275757, 0.933799684047699]","[0.1919465810060501, 0.9248364567756653]","[0.3924406170845032, 0.9598464369773865]","[0.1744597852230072, 0.9236383438110352]","[0.44012215733528137, 1.006292700767517]","[0.19360949099063873, 0.986655592918396]"
"[0.4115958511829376, 0.16873136162757874]","[0.40442463755607605, 0.14768053591251373]","[0.4032690227031708, 0.14720755815505981]","[0.4018190801143646, 0.1467660367488861]","[0.401833713054657, 0.1469120979309082]","[0.3991098701953888, 0.14596930146217346]","[0.39623603224754333, 0.14510199427604675]","[0.3854677081108093, 0.1558077037334442]","[0.38034528493881226, 0.155552476644516]","[0.4068686366081238, 0.19028738141059875]","[0.40310177206993103, 0.19018803536891937]","[0.3733955919742584, 0.2704259157180786]","[0.3533335030078888, 0.2773900032043457]","[0.366647332906723, 0.398479163646698]","[0.34944745898246765, 0.43634170293807983]","[0.39766040444374084, 0.3601248264312744]","[0.40998977422714233, 0.3500398099422455]","[0.41077762842178345, 0.35521838068962097]","[0.4246678352355957, 0.3311430811882019]","[0.40871354937553406, 0.3460572063922882]","[0.42225632071495056, 0.3190673589706421]","[0.4009292423725128, 0.34550172090530396]","[0.41792529821395874, 0.32281172275543213]","[0.3855122923851013, 0.5960816144943237]","[0.33668503165245056, 0.6024556159973145]","[0.471282422542572, 0.7462649941444397]","[0.27031171321868896, 0.8019780516624451]","[0.4381698966026306, 0.95576411485672]","[0.1670258343219757, 0.9070528149604797]","[0.4231182932853699, 0.9743497371673584]","[0.15289245545864105, 0.9043639898300171]","[0.4641277492046356, 1.0481407642364502]","[0.1727486103773117, 0.9831858277320862]"
"[0.41243234276771545, 0.16794757544994354]","[0.405162513256073, 0.14661972224712372]","[0.4039343297481537, 0.1460929661989212]","[0.4024045169353485, 0.14559243619441986]","[0.40301695466041565, 0.14592218399047852]","[0.40055564045906067, 0.14496049284934998]","[0.3978380560874939, 0.14402136206626892]","[0.3859640657901764, 0.1536625325679779]","[0.38164177536964417, 0.15279345214366913]","[0.40709778666496277, 0.18989571928977966]","[0.403999924659729, 0.18940038979053497]","[0.37154868245124817, 0.268234521150589]","[0.35435837507247925, 0.2728011906147003]","[0.3609844446182251, 0.3963070511817932]","[0.351205438375473, 0.4268321990966797]","[0.37755948305130005, 0.3679153621196747]","[0.4124111831188202, 0.3527359962463379]","[0.38896021246910095, 0.36766383051872253]","[0.4264410138130188, 0.3383851945400238]","[0.3881272077560425, 0.35741400718688965]","[0.4243548810482025, 0.32503607869148254]","[0.3819669485092163, 0.35580581426620483]","[0.41967639327049255, 0.32871222496032715]","[0.385407954454422, 0.5953803062438965]","[0.3373636305332184, 0.6010913848876953]","[0.4696274995803833, 0.7491630911827087]","[0.27125445008277893, 0.8005887866020203]","[0.45866671204566956, 0.973154604434967]","[0.15924739837646484, 0.8716610670089722]","[0.44719603657722473, 0.990578293800354]","[0.14224746823310852, 0.8568568229675293]","[0.4920044541358948, 1.0600864887237549]","[0.14950838685035706, 0.9530948400497437]"
"[0.4126972258090973, 0.16404113173484802]","[0.4053812026977539, 0.1435345858335495]","[0.404095321893692, 0.14296798408031464]","[0.4025121331214905, 0.14240092039108276]","[0.4035343527793884, 0.1430150270462036]","[0.401230126619339, 0.14210405945777893]","[0.39868852496147156, 0.14115968346595764]","[0.38610032200813293, 0.15082409977912903]","[0.3825317323207855, 0.14959044754505157]","[0.40731948614120483, 0.1856786608695984]","[0.40473872423171997, 0.185125932097435]","[0.3684576153755188, 0.26453036069869995]","[0.35852354764938354, 0.2711045444011688]","[0.3261426091194153, 0.39917463064193726]","[0.3542484939098358, 0.4205247163772583]","[0.34504425525665283, 0.3661874532699585]","[0.41849151253700256, 0.36088061332702637]","[0.343776673078537, 0.3641870617866516]","[0.43276458978652954, 0.35076624155044556]","[0.35348445177078247, 0.35967880487442017]","[0.43029922246932983, 0.3380417227745056]","[0.34722036123275757, 0.3591998815536499]","[0.4251106083393097, 0.34044507145881653]","[0.38421934843063354, 0.5948590040206909]","[0.33790960907936096, 0.6001409888267517]","[0.46495023369789124, 0.7495983242988586]","[0.27210134267807007, 0.8033711910247803]","[0.4733227491378784, 0.9914236664772034]","[0.15278387069702148, 0.8380942344665527]","[0.45300981402397156, 1.0569583177566528]","[0.1365906298160553, 0.8202176690101624]","[0.5080800652503967, 1.0954340696334839]","[0.1322150081396103, 0.9267494678497314]"
"[0.4135363698005676, 0.1633152812719345]","[0.4054253399372101, 0.14144457876682281]","[0.4040762484073639, 0.14070256054401398]","[0.4024372398853302, 0.1399737149477005]","[0.4040844142436981, 0.14161965250968933]","[0.40202125906944275, 0.14100654423236847]","[0.39969950914382935, 0.140361487865448]","[0.38609009981155396, 0.14903506636619568]","[0.38363757729530334, 0.1489603966474533]","[0.4080392122268677, 0.185142382979393]","[0.4062066376209259, 0.1849484145641327]","[0.36787334084510803, 0.2633756101131439]","[0.3617696762084961, 0.2667330801486969]","[0.33679163455963135, 0.3930542469024658]","[0.35002315044403076, 0.4138915240764618]","[0.36024123430252075, 0.3709302246570587]","[0.4214751422405243, 0.36588582396507263]","[0.36949026584625244, 0.3703514635562897]","[0.4406443238258362, 0.3656114339828491]","[0.37471702694892883, 0.361037939786911]","[0.4395767152309418, 0.355802059173584]","[0.3690534234046936, 0.35993248224258423]","[0.43295273184776306, 0.35576194524765015]","[0.3836069405078888, 0.5936315655708313]","[0.34019094705581665, 0.598524272441864]","[0.45903143286705017, 0.7698630690574646]","[0.2780122756958008, 0.8067495226860046]","[0.48029789328575134, 1.0026124715805054]","[0.1517629474401474, 0.8114593625068665]","[0.4645342230796814, 1.0621262788772583]","[0.13828448951244354, 0.7844294309616089]","[0.5239700675010681, 1.0868000984191895]","[0.12171966582536697, 0.8926309943199158]"
"[0.41431090235710144, 0.16258396208286285]","[0.40575024485588074, 0.14049114286899567]","[0.4043002426624298, 0.13974934816360474]","[0.4025593400001526, 0.13906323909759521]","[0.4045103192329407, 0.1406710296869278]","[0.40244823694229126, 0.14006267488002777]","[0.4000803232192993, 0.1394643634557724]","[0.3861493766307831, 0.14787223935127258]","[0.3839872479438782, 0.14780065417289734]","[0.4089250862598419, 0.18440492451190948]","[0.40722301602363586, 0.18472011387348175]","[0.3689456284046173, 0.2644904851913452]","[0.3618146777153015, 0.26151546835899353]","[0.34377479553222656, 0.3987322747707367]","[0.34778133034706116, 0.41176319122314453]","[0.3908502161502838, 0.39996057748794556]","[0.4242526888847351, 0.3976304829120636]","[0.41004669666290283, 0.39630836248397827]","[0.4452334940433502, 0.40432068705558777]","[0.4185298979282379, 0.38451439142227173]","[0.4467901885509491, 0.391795814037323]","[0.4139961898326874, 0.3879736065864563]","[0.43945446610450745, 0.3897842466831207]","[0.3833915889263153, 0.5937201976776123]","[0.3413756787776947, 0.597490131855011]","[0.4577825665473938, 0.7903320789337158]","[0.2853449285030365, 0.8182086944580078]","[0.4796997606754303, 1.006129503250122]","[0.1607479453086853, 0.7693622708320618]","[0.4674314856529236, 1.0536669492721558]","[0.14768418669700623, 0.741468608379364]","[0.5211499929428101, 1.0843583345413208]","[0.12093865126371384, 0.8498120307922363]"
